Line list produced by PGOPHER 10.1.182 04 Dec 2018 20:59  32 bit (fpc 3.3.1 i386-Darwin),10001182
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
AlH_Plus,Excited,33.5,f,1,Ground,32.5,f,2,27045.701363583,5.46381205293506E-6,34869.3957647418,7823.69440115872,0.00945279464589268,2587.4352947213,0,qR12(32.5),Excited v=0_A 33.5 33 F1f - Ground v=1_X 32.5 33 F2f
AlH_Plus,Excited,32.5,e,2,Ground,33.5,e,2,27054.8064801545,5.29120208139631E-6,34880.1876063132,7825.38112615872,0.00942839162669996,2661.64674968597,0,qP21(33.5),Excited v=0_A 32.5 33 F2e - Ground v=1_X 33.5 33 F1e
AlH_Plus,Excited,32.5,e,2,Ground,32.5,f,2,27056.4932051545,0.000986880233581048,34880.1876063132,7823.69440115872,1.70669400622459,481891.971827628,0,qQ2(32.5),Excited v=0_A 32.5 33 F2e - Ground v=1_X 32.5 33 F2f
AlH_Plus,Excited,23.5,e,2,Ground,22.5,e,2,27062.9650822326,0.0000156901232019382,31673.9824595788,4611.01737734624,0.0189072162942043,7345.7463704477,0,sR21(22.5),Excited v=0_A 23.5 24 F2e - Ground v=1_X 22.5 22 F1e
AlH_Plus,Excited,37.5,e,1,Ground,38.5,e,2,27067.6035962378,0.000477229961552986,36520.3709325613,9452.76733632352,0.974970063976885,239359.436764254,0,pP1(38.5),Excited v=0_A 37.5 37 F1e - Ground v=1_X 38.5 38 F1e
AlH_Plus,Excited,37.5,e,1,Ground,37.5,f,2,27069.5420712378,0.0000123459917890212,36520.3709325613,9450.82886132352,0.0245740903849435,6034.34350142424,0,pQ12(37.5),Excited v=0_A 37.5 37 F1e - Ground v=1_X 37.5 38 F2f
AlH_Plus,Excited,29.5,e,1,Ground,28.5,e,2,27076.3254375795,0.000516239974305232,33347.7085386054,6271.38310102592,0.783986677919708,244033.83848225,0,rR1(28.5),Excited v=0_A 29.5 29 F1e - Ground v=1_X 28.5 28 F1e
AlH_Plus,Excited,36.5,f,2,Ground,37.5,f,2,27080.7423056804,0.000474091491790728,36531.5711670039,9450.82886132352,0.943265549845494,238181.151079746,0,pP2(37.5),Excited v=0_A 36.5 37 F2f - Ground v=1_X 37.5 38 F2f
AlH_Plus,Excited,28.5,f,2,Ground,28.5,e,2,27089.0097669793,0.0000168495461864905,33360.3928680052,6271.38310102592,0.0255765437524702,8247.39309287156,0,rQ21(28.5),Excited v=0_A 28.5 29 F2f - Ground v=1_X 28.5 28 F1e
AlH_Plus,Excited,28.5,f,2,Ground,27.5,f,2,27090.4447419793,0.000521736541573821,33360.3928680052,6269.94812602592,0.764613446752771,246595.862200811,0,rR2(27.5),Excited v=0_A 28.5 29 F2f - Ground v=1_X 27.5 28 F2f
AlH_Plus,Excited,40.5,f,1,Ground,41.5,f,2,27094.2452569839,6.7114529991964E-6,37832.1538425861,10737.9085856022,0.0147515469445801,3366.49775351436,0,oP12(41.5),Excited v=0_A 40.5 40 F1f - Ground v=1_X 41.5 42 F2f
AlH_Plus,Excited,24.5,e,2,Ground,23.5,e,2,27122.4948389097,0.000014699410554923,31990.6827208748,4868.18788196512,0.0184429464932107,6924.24857278525,0,sR21(23.5),Excited v=0_A 24.5 25 F2e - Ground v=1_X 23.5 23 F1e
AlH_Plus,Excited,34.5,f,1,Ground,34.5,e,2,27123.0409298219,0.000990716977833737,35270.9033467819,8147.86241696,1.81270883058306,486148.097967357,0,qQ1(34.5),Excited v=0_A 34.5 34 F1f - Ground v=1_X 34.5 34 F1e
AlH_Plus,Excited,34.5,f,1,Ground,33.5,f,2,27124.7780048219,5.29997745631845E-6,35270.9033467819,8146.12534196,0.00941966649344081,2526.73389797497,0,qR12(33.5),Excited v=0_A 34.5 34 F1f - Ground v=1_X 33.5 34 F2f
AlH_Plus,Excited,33.5,e,2,Ground,34.5,e,2,27133.6292783304,5.13668673723626E-6,35281.4916952904,8147.86241696,0.00939489689185498,2596.750410908,0,qP21(34.5),Excited v=0_A 33.5 34 F2e - Ground v=1_X 34.5 34 F1e
AlH_Plus,Excited,33.5,e,2,Ground,33.5,f,2,27135.3663533304,0.000990301600124531,35281.4916952904,8146.12534196,1.75937934205902,486386.022827937,0,qQ2(33.5),Excited v=0_A 33.5 34 F2e - Ground v=1_X 33.5 34 F2f
AlH_Plus,Excited,30.5,e,1,Ground,29.5,e,2,27142.3252101227,0.000517145690335493,33714.6088298427,6572.28361972,0.810468042043507,245928.463802246,0,rR1(29.5),Excited v=0_A 30.5 30 F1e - Ground v=1_X 29.5 29 F1e
AlH_Plus,Excited,29.5,f,2,Ground,29.5,e,2,27154.7560901787,0.0000161033494199604,33727.0397098987,6572.28361972,0.025225532628224,7920.45727830594,0,rQ21(29.5),Excited v=0_A 29.5 30 F2f - Ground v=1_X 29.5 29 F1e
AlH_Plus,Excited,29.5,f,2,Ground,28.5,f,2,27156.2414151787,0.000522372926722356,33727.0397098987,6570.79829472,0.790965930462366,248392.770818114,0,rR2(28.5),Excited v=0_A 29.5 30 F2f - Ground v=1_X 28.5 29 F2f
AlH_Plus,Excited,38.5,e,1,Ground,39.5,e,2,27172.5304749744,0.000479656627486631,36951.1089534144,9778.57847844,1.00117301699513,242285.949548004,0,pP1(39.5),Excited v=0_A 38.5 38 F1e - Ground v=1_X 39.5 39 F1e
AlH_Plus,Excited,38.5,e,1,Ground,38.5,f,2,27174.5192999744,0.0000120779493513813,36951.1089534144,9776.58965344,0.0245778970377365,5949.20825218255,0,pQ12(38.5),Excited v=0_A 38.5 38 F1e - Ground v=1_X 38.5 39 F2f
AlH_Plus,Excited,25.5,e,2,Ground,24.5,e,2,27184.1585843281,0.0000138214664034408,32317.9041443281,5133.74556,0.0180229972273203,6550.80693361113,0,sR21(24.5),Excited v=0_A 25.5 26 F2e - Ground v=1_X 24.5 24 F1e
AlH_Plus,Excited,37.5,f,2,Ground,38.5,f,2,27185.606943735,0.000476654174354163,36962.196597175,9776.58965344,0.969566840771003,241159.683295856,0,pP2(38.5),Excited v=0_A 37.5 38 F2f - Ground v=1_X 38.5 39 F2f
AlH_Plus,Excited,35.5,f,1,Ground,35.5,e,2,27207.6182844471,0.000994243698320796,35680.2484752871,8472.63019084,1.8653210951291,490926.104231865,0,qQ1(35.5),Excited v=0_A 35.5 35 F1f - Ground v=1_X 35.5 35 F1e
AlH_Plus,Excited,35.5,f,1,Ground,34.5,f,2,27209.4057094471,5.15465916618303E-6,35680.2484752871,8470.84276584,0.0094015123804558,2474.83265193369,0,qR12(34.5),Excited v=0_A 35.5 35 F1f - Ground v=1_X 34.5 35 F2f
AlH_Plus,Excited,31.5,e,1,Ground,30.5,e,2,27211.8915389333,0.00051812282963061,34090.6231252133,6878.73158628,0.836921011175946,247915.758723965,0,rR1(30.5),Excited v=0_A 31.5 31 F1e - Ground v=1_X 30.5 30 F1e
AlH_Plus,Excited,34.5,e,2,Ground,35.5,e,2,27218.0197683267,4.99942803641118E-6,35690.6499591667,8472.63019084,0.00937594555617729,2541.03153528067,0,qP21(35.5),Excited v=0_A 34.5 35 F2e - Ground v=1_X 35.5 35 F1e
AlH_Plus,Excited,34.5,e,2,Ground,34.5,f,2,27219.8071933267,0.000993876546003063,35690.6499591667,8470.84276584,1.81202515184471,491184.61811744,0,qQ2(34.5),Excited v=0_A 34.5 35 F2e - Ground v=1_X 34.5 35 F2f
AlH_Plus,Excited,30.5,f,2,Ground,30.5,e,2,27224.0913689472,0.0000154337727333597,34102.8229552272,6878.73158628,0.0249189179957339,7629.9398618503,0,rQ21(30.5),Excited v=0_A 30.5 31 F2f - Ground v=1_X 30.5 30 F1e
AlH_Plus,Excited,30.5,f,2,Ground,29.5,f,2,27225.6270439472,0.00052310640273324,34102.8229552272,6877.19591128,0.817301280588364,250292.366916199,0,rR2(29.5),Excited v=0_A 30.5 31 F2f - Ground v=1_X 29.5 30 F2f
AlH_Plus,Excited,41.5,f,1,Ground,42.5,f,2,27231.4191122161,6.59862149605034E-6,38280.9556944964,11049.5365822803,0.014774070891437,3341.60535393121,0,oP12(42.5),Excited v=0_A 41.5 41 F1f - Ground v=1_X 42.5 43 F2f
AlH_Plus,Excited,26.5,e,2,Ground,25.5,e,2,27248.1016520289,0.0000130408840323017,32655.3890320289,5407.28738,0.0176438318399242,6219.15448741448,0,sR21(25.5),Excited v=0_A 26.5 27 F2e - Ground v=1_X 25.5 25 F1e
AlH_Plus,Excited,32.5,e,1,Ground,31.5,e,2,27285.3008013984,0.000519176944852298,34475.4471936867,7190.14639228832,0.863347052620524,250006.416725136,0,rR1(31.5),Excited v=0_A 32.5 32 F1e - Ground v=1_X 31.5 31 F1e
AlH_Plus,Excited,39.5,e,1,Ground,40.5,e,2,27285.8482139072,0.000482201098347494,37388.2494052672,10102.40119136,1.02736170413042,245453.48642892,0,pP1(40.5),Excited v=0_A 39.5 39 F1e - Ground v=1_X 40.5 40 F1e
AlH_Plus,Excited,39.5,e,1,Ground,39.5,f,2,27287.8873889072,0.000011844384693796,37388.2494052672,10100.36201636,0.024617920305516,5882.94190218906,0,pQ12(39.5),Excited v=0_A 39.5 39 F1e - Ground v=1_X 39.5 40 F2f
AlH_Plus,Excited,23.5,f,1,Ground,24.5,f,1,27293.6641056648,0.00042957459839396,31353.9479164461,4060.28381078125,0.557911789469202,222348.022597749,0,oP12(24.5),Excited v=0_A 23.5 23 F1f - Ground v=0_X 24.5 25 F2f
AlH_Plus,Excited,22.5,f,1,Ground,23.5,f,1,27294.1010182463,0.000459046506408155,31058.5090292463,3764.408011,0.572331848229568,238023.539008692,0,oP12(23.5),Excited v=0_A 22.5 22 F1f - Ground v=0_X 23.5 24 F2f
AlH_Plus,Excited,24.5,f,1,Ground,25.5,f,1,27296.0712915118,0.000403385328147204,31660.3503690264,4364.2790775146,0.544806251269202,208495.147494377,0,oP12(25.5),Excited v=0_A 24.5 24 F1f - Ground v=0_X 25.5 26 F2f
AlH_Plus,Excited,21.5,f,1,Ground,22.5,f,1,27296.9576515195,0.000492319946401532,30774.2575008071,3477.29984928762,0.588179388521548,255813.409196119,0,oP12(22.5),Excited v=0_A 21.5 21 F1f - Ground v=0_X 22.5 23 F2f
AlH_Plus,Excited,31.5,f,2,Ground,31.5,e,2,27297.2902442004,0.000014832612100838,34487.4366364887,7190.14639228832,0.0246545375041728,7372.23110514587,0,rQ21(31.5),Excited v=0_A 31.5 32 F2f - Ground v=1_X 31.5 31 F1e
AlH_Plus,Excited,36.5,f,1,Ground,36.5,e,2,27298.1700605846,0.00099794889085253,36097.0872329961,8798.91717241152,1.91789695118857,496041.025325669,0,qQ1(36.5),Excited v=0_A 36.5 36 F1f - Ground v=1_X 36.5 36 F1e
AlH_Plus,Excited,38.5,f,2,Ground,39.5,f,2,27298.8756694562,0.000479323613053496,37399.2376858162,10100.36201636,0.99584749421264,244374.53956955,0,pP2(39.5),Excited v=0_A 38.5 39 F2f - Ground v=1_X 39.5 40 F2f
AlH_Plus,Excited,31.5,f,2,Ground,30.5,f,2,27298.8762692004,0.000523939667292101,34487.4366364887,7188.56036728832,0.843620226121579,252304.364044075,0,rR2(30.5),Excited v=0_A 31.5 32 F2f - Ground v=1_X 30.5 31 F2f
AlH_Plus,Excited,36.5,f,1,Ground,35.5,f,2,27300.0078355846,5.02635190891415E-6,36097.0872329961,8797.07939741152,0.009398128968031,2431.20420549831,0,qR12(35.5),Excited v=0_A 36.5 36 F1f - Ground v=1_X 35.5 36 F2f
AlH_Plus,Excited,25.5,f,1,Ground,26.5,f,1,27301.8591376005,0.000380047111163529,31977.4823920408,4675.62325444032,0.532914771251615,196225.083176945,0,oP12(26.5),Excited v=0_A 25.5 25 F1f - Ground v=0_X 26.5 27 F2f
AlH_Plus,Excited,20.5,f,1,Ground,21.5,f,1,27301.8988848936,0.000530021547427448,30501.4068483539,3199.50796346027,0.605580849040994,276073.579533609,0,oP12(21.5),Excited v=0_A 20.5 20 F1f - Ground v=0_X 21.5 22 F2f
AlH_Plus,Excited,35.5,e,2,Ground,36.5,e,2,27308.4002792906,4.87806498246209E-6,36107.3174517021,8798.91717241152,0.00937134281851742,2493.91444929168,0,qP21(36.5),Excited v=0_A 35.5 36 F2e - Ground v=1_X 36.5 36 F1e
AlH_Plus,Excited,19.5,f,1,Ground,20.5,f,1,27308.6599879741,0.000572911791077586,30240.1602195694,2931.50023159525,0.624676897866051,299240.289879799,0,oP12(20.5),Excited v=0_A 19.5 19 F1f - Ground v=0_X 20.5 21 F2f
AlH_Plus,Excited,35.5,e,2,Ground,35.5,f,2,27310.2380542906,0.000997625312464604,36107.3174517021,8797.07939741152,1.86463252209047,496318.7222917,0,qQ2(35.5),Excited v=0_A 35.5 36 F2e - Ground v=1_X 35.5 36 F2f
AlH_Plus,Excited,26.5,f,1,Ground,27.5,f,1,27311.7040680537,0.00035919963020696,32305.0998489329,4993.39578087923,0.522148330861093,185340.346641281,0,oP12(27.5),Excited v=0_A 26.5 26 F1f - Ground v=0_X 27.5 28 F2f
AlH_Plus,Excited,27.5,e,2,Ground,26.5,e,2,27314.4862625288,0.0000123448508979379,33002.8700986459,5688.38383611712,0.0173023604936512,5924.06590850121,0,sR21(26.5),Excited v=0_A 27.5 28 F2e - Ground v=1_X 26.5 26 F1e
AlH_Plus,Excited,18.5,f,1,Ground,19.5,f,1,27317.0311986893,0.000621918555419582,29990.7102748839,2673.67907619456,0.645622699512988,325851.056401382,0,oP12(19.5),Excited v=0_A 18.5 18 F1f - Ground v=0_X 19.5 20 F2f
AlH_Plus,Excited,27.5,f,1,Ground,28.5,f,1,27326.4555733465,0.000340541185533144,32642.9485100298,5316.49293668331,0.512428312222839,175678.431672529,0,oP12(28.5),Excited v=0_A 27.5 27 F1f - Ground v=0_X 28.5 29 F2f
AlH_Plus,Excited,17.5,f,1,Ground,18.5,f,1,27326.8452013706,0.000678180375336733,29753.2390380897,2426.39383671904,0.668587268787964,356572.244058886,0,oP12(18.5),Excited v=0_A 17.5 17 F1f - Ground v=0_X 18.5 19 F2f
AlH_Plus,Excited,16.5,f,1,Ground,17.5,f,1,27337.9670228854,0.000743102427187019,29527.917705434,2189.95068254858,0.693751203475512,392235.520918698,0,oP12(17.5),Excited v=0_A 16.5 16 F1f - Ground v=0_X 17.5 18 F2f
AlH_Plus,Excited,28.5,f,1,Ground,29.5,f,1,27347.1758047755,0.000323818688207373,32990.7640919948,5643.58828721929,0.503685514493328,167106.120873709,0,oP12(29.5),Excited v=0_A 28.5 28 F1f - Ground v=0_X 29.5 30 F2f
AlH_Plus,Excited,15.5,f,1,Ground,16.5,f,1,27350.2859216016,0.000818429140905266,29314.906399957,1964.62047835536,0.721301632038678,433886.354053118,0,oP12(16.5),Excited v=0_A 15.5 15 F1f - Ground v=0_X 16.5 17 F2f
AlH_Plus,Excited,33.5,e,1,Ground,32.5,e,2,27362.8537339474,0.000520313870657293,34868.7668647096,7505.91313076224,0.889747413876247,252211.817099376,0,rR1(32.5),Excited v=0_A 33.5 33 F1e - Ground v=1_X 32.5 32 F1e
AlH_Plus,Excited,14.5,f,1,Ground,15.5,f,1,27363.7088940452,0.000906338388504618,29114.353853241,1750.6449591958,0.751422467193528,482848.90259556,0,oP12(15.5),Excited v=0_A 14.5 14 F1f - Ground v=0_X 15.5 16 F2f
AlH_Plus,Excited,32.5,f,2,Ground,32.5,e,2,27374.6519301425,0.00001429286124489,34880.5650609048,7505.91313076224,0.0244305526591645,7144.28244777827,0,rQ21(32.5),Excited v=0_A 32.5 33 F2f - Ground v=1_X 32.5 32 F1e
AlH_Plus,Excited,29.5,f,1,Ground,30.5,f,1,27375.1865211927,0.000308819727691742,33348.2722901013,5973.08576890858,0.495859253739764,159515.127521638,0,oP12(30.5),Excited v=0_A 29.5 29 F1f - Ground v=0_X 30.5 31 F2f
AlH_Plus,Excited,32.5,f,2,Ground,31.5,f,2,27376.2883051425,0.000524876110740332,34880.5650609048,7504.27675576224,0.869923371903892,254439.306744936,0,rR2(31.5),Excited v=0_A 32.5 33 F2f - Ground v=1_X 31.5 32 F2f
AlH_Plus,Excited,13.5,f,1,Ground,14.5,f,1,27378.1554674798,0.00100956325354148,28926.3969905569,1548.24152307712,0.784276836159202,540813.289832558,0,oP12(14.5),Excited v=0_A 13.5 13 F1f - Ground v=0_X 14.5 15 F2f
AlH_Plus,Excited,42.5,f,1,Ground,43.5,f,2,27380.1001697453,6.50293366457851E-6,38734.9799644253,11354.87979468,0.0148175276921365,3327.40631745859,0,oP12(43.5),Excited v=0_A 42.5 42 F1f - Ground v=1_X 43.5 44 F2f
AlH_Plus,Excited,28.5,e,2,Ground,27.5,e,2,27383.4926694742,0.0000117226523559615,33360.0704321004,5976.57776262624,0.0169958878620966,5661.16517225788,0,sR21(27.5),Excited v=0_A 28.5 29 F2e - Ground v=1_X 27.5 27 F1e
AlH_Plus,Excited,12.5,f,1,Ground,13.5,f,1,27393.5534831342,0.00113154803807144,28751.160387213,1357.60690407873,0.819976562493855,609953.392260863,0,oP12(13.5),Excited v=0_A 12.5 12 F1f - Ground v=0_X 13.5 14 F2f
AlH_Plus,Excited,37.5,f,1,Ground,37.5,e,2,27395.1518392708,0.0010018527156675,36521.065802825,9125.91396355424,1.97043695666494,501526.089736907,0,qQ1(37.5),Excited v=0_A 37.5 37 F1f - Ground v=1_X 37.5 37 F1e
AlH_Plus,Excited,37.5,f,1,Ground,36.5,f,2,27397.0399642708,4.91377926679749E-6,36521.065802825,9124.02583855424,0.00940941241775645,2395.42889629586,0,qR12(36.5),Excited v=0_A 37.5 37 F1f - Ground v=1_X 36.5 37 F2f
AlH_Plus,Excited,36.5,e,2,Ground,37.5,e,2,27405.2254905264,4.77144003805235E-6,36531.1394540806,9125.91396355424,0.0093809855537268,2454.93687506513,0,qP21(37.5),Excited v=0_A 36.5 37 F2e - Ground v=1_X 37.5 37 F1e
AlH_Plus,Excited,36.5,e,2,Ground,36.5,f,2,27407.1136155264,0.00100156867089984,36531.1394540806,9124.02583855424,1.91720227257297,501821.839869415,0,qQ2(36.5),Excited v=0_A 36.5 37 F2e - Ground v=1_X 36.5 37 F2f
AlH_Plus,Excited,40.5,e,1,Ground,41.5,e,2,27408.1687599871,0.000484876646226356,37831.4088009138,10423.2400409267,1.05353584801431,248885.139800827,0,pP1(41.5),Excited v=0_A 40.5 40 F1e - Ground v=1_X 41.5 41 F1e
AlH_Plus,Excited,11.5,f,1,Ground,12.5,f,1,27409.8356044168,0.0012766443806172,28588.7555534684,1178.91994905159,0.858530323868764,693086.009774974,0,oP12(12.5),Excited v=0_A 11.5 11 F1f - Ground v=0_X 12.5 13 F2f
AlH_Plus,Excited,40.5,e,1,Ground,40.5,f,2,27410.2582849871,0.0000116433566932184,37831.4088009138,10421.1505159267,0.0246943563519588,5835.07825436328,0,pQ12(40.5),Excited v=0_A 40.5 40 F1e - Ground v=1_X 40.5 41 F2f
AlH_Plus,Excited,30.5,f,1,Ground,31.5,f,1,27412.1244543922,0.000295366281030792,33715.1888047728,6303.0643503806,0.488896556213687,152818.810821463,0,oP12(31.5),Excited v=0_A 30.5 30 F1f - Ground v=0_X 31.5 32 F2f
AlH_Plus,Excited,39.5,f,2,Ground,40.5,f,2,27421.1598357887,0.000482114100010901,37842.3103517155,10421.1505159267,1.02210767516486,247849.225292076,0,pP2(40.5),Excited v=0_A 39.5 40 F2f - Ground v=1_X 40.5 41 F2f
AlH_Plus,Excited,10.5,f,1,Ground,11.5,f,1,27426.93630767,0.00145034875319165,28439.2799928925,1012.34368522249,0.899756875244679,793885.426394779,0,oP12(11.5),Excited v=0_A 10.5 10 F1f - Ground v=0_X 11.5 12 F2f
AlH_Plus,Excited,9.5,f,1,Ground,10.5,f,1,27444.7891318029,0.00165956888497615,28302.8159662422,858.026834439255,0.943141490006549,917170.319677606,0,oP12(10.5),Excited v=0_A 9.5  9 F1f - Ground v=0_X 10.5 11 F2f
AlH_Plus,Excited,34.5,e,1,Ground,33.5,e,2,27444.8769146746,0.000521539785814849,35270.2580408333,7825.38112615872,0.916123141845329,254544.14888872,0,rR1(33.5),Excited v=0_A 34.5 34 F1e - Ground v=1_X 33.5 33 F1e
AlH_Plus,Excited,29.5,e,2,Ground,28.5,e,2,27455.3203603687,0.0000111652825771701,33726.7034613946,6271.38310102592,0.0167220678430035,5426.77380568391,0,sR21(28.5),Excited v=0_A 29.5 30 F2e - Ground v=1_X 28.5 28 F1e
AlH_Plus,Excited,33.5,f,2,Ground,33.5,e,2,27456.5016690995,0.0000138085250049357,35281.8827952583,7825.38112615872,0.0242454241575283,6943.52366945801,0,rQ21(33.5),Excited v=0_A 33.5 34 F2f - Ground v=1_X 33.5 33 F1e
AlH_Plus,Excited,33.5,f,2,Ground,32.5,f,2,27458.1883940995,0.000525919811498173,35281.8827952583,7823.69440115872,0.896211206946147,256708.672896901,0,rR2(32.5),Excited v=0_A 33.5 34 F2f - Ground v=1_X 32.5 33 F2f
AlH_Plus,Excited,31.5,f,1,Ground,32.5,f,1,27460.0062716207,0.000283309733961051,34091.2193635113,6631.21309189059,0.482751446694317,146949.782887566,0,oP12(32.5),Excited v=0_A 31.5 31 F1f - Ground v=0_X 32.5 33 F2f
AlH_Plus,Excited,8.5,f,1,Ground,9.5,f,1,27463.3239829632,0.00191287245028786,28179.4288850134,716.10490205023,0.987601388784731,1069281.19770116,0,oP12(9.5),Excited v=0_A 8.5  8 F1f - Ground v=0_X 9.5 10 F2f
AlH_Plus,Excited,7.5,f,1,Ground,8.5,f,1,27482.4643245409,0.00222059286406091,28069.1652688012,586.70094426037,1.03110894942515,1258563.21694739,0,oP12(8.5),Excited v=0_A 7.5  7 F1f - Ground v=0_X 8.5  9 F2f
AlH_Plus,Excited,38.5,f,1,Ground,38.5,e,2,27499.0531378603,0.00100597610037876,36951.8204741838,9452.76733632352,2.02294143384936,507417.417019155,0,qQ1(38.5),Excited v=0_A 38.5 38 F1f - Ground v=1_X 38.5 38 F1e
AlH_Plus,Excited,38.5,f,1,Ground,37.5,f,2,27500.9916128603,4.81586488884104E-6,36951.8204741838,9450.82886132352,0.00943535656581551,2367.1850953017,0,qR12(37.5),Excited v=0_A 38.5 38 F1f - Ground v=1_X 37.5 38 F2f
AlH_Plus,Excited,6.5,f,1,Ground,7.5,f,1,27502.1241600836,0.00259449570124296,27972.0502570743,469.926096990669,1.07010275937076,1495958.70738615,0,oP12(7.5),Excited v=0_A 6.5  6 F1f - Ground v=0_X 7.5  8 F2f
AlH_Plus,Excited,37.5,e,2,Ground,38.5,e,2,27508.9841311152,4.67857449757397E-6,36961.7514674387,9452.76733632352,0.0094048610447595,2423.73922802712,0,qP21(38.5),Excited v=0_A 37.5 38 F2e - Ground v=1_X 38.5 38 F1e
AlH_Plus,Excited,37.5,e,2,Ground,37.5,f,2,27510.9226061152,0.00100572807471499,36961.7514674387,9450.82886132352,1.96973496823786,507730.333706621,0,qQ2(37.5),Excited v=0_A 37.5 38 F2e - Ground v=1_X 37.5 38 F2f
AlH_Plus,Excited,32.5,f,1,Ground,33.5,f,1,27521.3044335453,0.00027252696265104,34476.0597390952,6954.75530554987,0.477384329083133,141858.286165369,0,oP12(33.5),Excited v=0_A 32.5 32 F1f - Ground v=0_X 33.5 34 F2f
AlH_Plus,Excited,5.5,f,1,Ground,6.5,f,1,27522.2048933828,0.00304634721667026,27888.0848249134,365.879931530612,1.09860860921916,1795704.47786017,0,oP12(6.5),Excited v=0_A 5.5  5 F1f - Ground v=0_X 6.5  7 F2f
AlH_Plus,Excited,30.5,e,2,Ground,29.5,e,2,27530.1893104373,0.0000106651372598703,34102.4729301573,6572.28361972,0.0164788646231596,5217.79043654021,0,sR21(29.5),Excited v=0_A 30.5 31 F2e - Ground v=1_X 29.5 29 F1e
AlH_Plus,Excited,35.5,e,1,Ground,34.5,e,2,27531.7242913379,0.000522861268293133,35679.5867082979,8147.86241696,0.942475098711801,257016.535962296,0,rR1(34.5),Excited v=0_A 35.5 35 F1e - Ground v=1_X 34.5 34 F1e
AlH_Plus,Excited,41.5,e,1,Ground,42.5,e,2,27540.1453122132,0.000487697032197823,38280.1937728154,10740.0484606022,1.07969507608666,252606.17314083,0,pP1(42.5),Excited v=0_A 41.5 41 F1e - Ground v=1_X 42.5 42 F1e
AlH_Plus,Excited,43.5,f,1,Ground,44.5,f,2,27541.0871339456,6.42375482663284E-6,39193.8135382656,11652.72640432,0.0148822697259879,3323.94002854202,0,oP12(44.5),Excited v=0_A 43.5 43 F1f - Ground v=1_X 44.5 45 F2f
AlH_Plus,Excited,41.5,e,1,Ground,41.5,f,2,27542.2851872132,0.0000114732739096984,38280.1937728154,10737.9085856022,0.024807640592347,5805.36500238162,0,pQ12(41.5),Excited v=0_A 41.5 41 F1e - Ground v=1_X 41.5 42 F2f
AlH_Plus,Excited,4.5,f,1,Ground,5.5,f,1,27542.5925190239,0.00358396625475329,27817.2432063824,274.650687358454,1.10702932435481,2176191.04356204,0,oP12(5.5),Excited v=0_A 4.5  4 F1f - Ground v=0_X 5.5  6 F2f
AlH_Plus,Excited,34.5,f,2,Ground,34.5,e,2,27543.1922362581,0.0000133744671300743,35691.0546532181,8147.86241696,0.0240978911696836,6767.79602487475,0,rQ21(34.5),Excited v=0_A 34.5 35 F2f - Ground v=1_X 34.5 34 F1e
AlH_Plus,Excited,34.5,f,2,Ground,33.5,f,2,27544.9293112581,0.000527075537049784,35691.0546532181,8146.12534196,0.922484111284337,259124.981284831,0,rR2(33.5),Excited v=0_A 34.5 35 F2f - Ground v=1_X 33.5 34 F2f
AlH_Plus,Excited,40.5,f,2,Ground,41.5,f,2,27553.1121318117,0.00048504029498721,38291.0207174139,10737.9085856022,1.04834741819598,251609.363478714,0,pP2(41.5),Excited v=0_A 40.5 41 F2f - Ground v=1_X 41.5 42 F2f
AlH_Plus,Excited,17.5,e,1,Ground,18.5,e,1,27561.8699207522,0.0142600191979408,29752.8686283008,2190.99870754858,13.9384285218636,7627123.70362294,0,pP1(18.5),Excited v=0_A 17.5 17 F1e - Ground v=0_X 18.5 18 F1e
AlH_Plus,Excited,16.5,e,1,Ground,17.5,e,1,27561.951674522,0.0141573114093344,29527.5635278773,1965.61185335536,13.1096803679721,7595677.71589576,0,pP1(17.5),Excited v=0_A 16.5 16 F1e - Ground v=0_X 17.5 17 F1e
AlH_Plus,Excited,18.5,e,1,Ground,19.5,e,1,27562.8251826359,0.0143520611875409,29990.3236943549,2427.49851171904,14.7662195768413,7655619.85088281,0,pP1(19.5),Excited v=0_A 18.5 18 F1e - Ground v=0_X 19.5 19 F1e
AlH_Plus,Excited,17.5,e,1,Ground,17.5,f,1,27562.9179457522,0.00115380478920468,29752.8686283008,2189.95068254858,1.06838659436582,584689.033813718,0,pQ12(17.5),Excited v=0_A 17.5 17 F1e - Ground v=0_X 17.5 18 F2f
AlH_Plus,Excited,16.5,e,1,Ground,16.5,f,1,27562.943049522,0.00126674076099786,29527.5635278773,1964.62047835536,1.10779616899205,641920.355773216,0,pQ12(16.5),Excited v=0_A 16.5 16 F1e - Ground v=0_X 16.5 17 F2f
AlH_Plus,Excited,15.5,e,1,Ground,16.5,e,1,27562.9888531143,0.0140418722621857,29314.5685373101,1751.5796841958,12.2799446631974,7560470.1378007,0,pP1(16.5),Excited v=0_A 15.5 15 F1e - Ground v=0_X 16.5 16 F1e
AlH_Plus,Excited,3.5,f,1,Ground,4.5,f,1,27563.1562650681,0.00420163416271091,27759.4716852229,196.31542015479,1.08070726880026,2661511.64003866,0,oP12(4.5),Excited v=0_A 3.5  3 F1f - Ground v=0_X 4.5  5 F2f
